Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1149,17.1,1,0.07404547,6,205.8638,6,2004,3,1,1,4002.0618
360,15.5,1,0.157816029,13,145.4418,2,2007,2,1,1,2514.825
933,19.0,1,0.065767041,6,189.6214,7,2002,2,1,1,2523.759
641,11.8,1,0.026031835,10,101.2674,3,2009,1,2,2,1124.2634
1460,20.2,0,0.011868237,9,154.434,3,2009,1,2,2,2525.4727
476,15.1,0,0.052420442,10,242.4512,9,1999,1,0,1,4225.491
1120,7.05,0,0.085446623,13,107.8912,2,2007,2,1,1,1687.3191
836,6.46,1,0.049153588,6,145.3102,6,2004,3,1,1,3293.5183
1155,8.945,1,0.08757299,4,261.191,1,1987,0,2,1,4023.6587
1255,10.5,0,0.0,9,170.6106,7,2002,2,1,1,2813.908
1516,21.25,0,0.113603432,8,231.73,8,1997,3,0,1,3689.7402
618,16.7,1,0.070058787,0,190.3214,7,2002,2,1,1,3506.4832
498,12.695633368756642,1,0.136978402,5,160.4236,5,1985,1,2,3,4026.618
1489,5.11,0,0.0,9,164.121,9,1999,1,0,1,2995.957
271,12.695633368756642,0,0.120932251,6,121.044,5,1985,1,2,3,3584.9668
554,11.0,0,0.00898298,10,123.0756,3,2009,1,2,2,1630.708
1354,9.6,0,0.00673599,9,166.4184,2,2007,2,1,1,2986.6665
227,12.695633368756642,0,0.053288809,4,257.5672,4,1985,3,0,0,-430.24387
55,12.695633368756642,0,0.018957442,14,188.324,5,1985,1,2,3,6151.9175
1212,7.84,1,0.153733623,3,51.935,9,1999,1,0,1,736.51764
230,12.695633368756642,1,0.032925311,6,223.5772,4,1985,3,0,0,1695.3925
844,9.1,1,0.008034387,5,82.5618,8,1997,3,0,1,1722.0659
1411,12.695633368756642,0,0.051902594,9,44.7086,4,1985,3,0,0,191.36339
1397,13.1,0,0.012124086,11,190.753,7,2002,2,1,1,2290.9841
789,12.695633368756642,1,0.105799985,5,155.0656,4,1985,3,0,0,326.61935
693,7.865,0,0.061308404,2,164.8526,3,2009,1,2,2,2117.7632
567,7.445,0,0.0,0,77.2354,1,1987,0,2,1,992.4412
962,11.1,0,0.060090767,6,152.5366,3,2009,1,2,2,2367.3032
1071,20.75,0,0.0,6,123.373,8,1997,3,0,1,2420.2073
1016,16.7,1,0.101891731,0,98.7384,0,1998,2,2,0,338.77127
441,20.7,0,0.021413299,0,158.2288,1,1987,0,2,1,2477.7932
1055,13.35,0,0.048101713,1,216.0166,9,1999,1,0,1,4283.617
573,10.195,0,0.080455726,13,120.144,7,2002,2,1,1,1855.1582
585,12.695633368756642,0,0.16763712,5,45.506,5,1985,1,2,3,1523.521
1440,10.3,0,0.116932555,8,155.463,8,1997,3,0,1,2580.3203
512,11.35,1,0.023417483,4,185.1608,3,2009,1,2,2,4491.1655
1123,8.355,0,0.0,0,93.5462,9,1999,1,0,1,1662.0082
946,5.26,1,0.0,1,96.3068,8,1997,3,0,1,2470.5276
915,16.7,1,0.062140968,13,60.8562,9,1999,1,0,1,946.4767
1231,8.1,1,0.019849032,3,87.7198,3,2009,1,2,2,767.58136
1090,12.695633368756642,1,0.022316641,6,229.5036,5,1985,1,2,3,6403.9224
131,15.2,0,0.050461669,14,95.5752,2,2007,2,1,1,1592.9672
511,10.3,1,0.05017202,3,80.596,7,2002,2,1,1,913.8282
166,14.0,0,0.030069149,6,217.4192,1,1987,0,2,1,3373.4233
524,12.695633368756642,1,0.070394702,3,190.053,4,1985,3,0,0,1098.0907
808,7.275,0,0.0,13,146.776,2,2007,2,1,1,2916.3843
1445,12.695633368756642,0,0.0,8,193.5794,4,1985,3,0,0,1130.6935
422,13.3,1,0.071563651,6,59.9536,9,1999,1,0,1,896.1719
10,12.695633368756642,1,0.032284472,14,123.973,5,1985,1,2,3,3959.814
1051,17.75,0,0.055063016,6,144.5444,6,2004,3,1,1,2766.5486
803,20.2,1,0.0,2,157.363,7,2002,2,1,1,2664.6545
333,8.905,0,0.239568811,5,60.4878,0,1998,2,2,0,348.73822
814,15.7,1,0.0,10,205.798,1,1987,0,2,1,4412.629
304,8.615,0,0.0,6,92.9436,9,1999,1,0,1,1496.8849
670,6.615,1,0.153942031,3,249.7408,0,1998,2,2,0,190.16524
953,16.0,1,0.115592409,6,58.1246,8,1997,3,0,1,720.99506
947,4.92,0,0.046048229,0,200.0084,7,2002,2,1,1,2748.44
960,18.7,1,0.091720302,10,180.8292,9,1999,1,0,1,2394.3567
271,7.72,0,0.203400773,6,118.944,0,1998,2,2,0,440.0483
1419,12.695633368756642,0,0.046870135,11,99.3016,5,1985,1,2,3,2911.4949
788,5.19,1,0.044502932,10,101.699,2,2007,2,1,1,2374.8826
814,15.7,1,0.008735936,10,205.998,8,1997,3,0,1,2790.5122
68,14.65,0,0.285077835,7,54.1614,0,1998,2,2,0,178.38593
404,17.6,1,0.041465078,13,38.119,7,2002,2,1,1,631.0527
1347,19.75,0,0.014289425,9,103.8332,1,1987,0,2,1,1836.1613
831,17.35,1,0.062851683,0,90.583,8,1997,3,0,1,1721.4788
1105,5.44,1,0.017058723,0,176.037,6,2004,3,1,1,3122.7039
507,11.1,0,0.110580006,6,190.0846,1,1987,0,2,1,3002.4368
119,16.75,0,0.021310584,7,52.2298,3,2009,1,2,2,690.5017
426,20.35,0,0.101598896,0,232.7616,0,1998,2,2,0,1427.7734
1078,5.86,1,0.0,10,155.9314,2,2007,2,1,1,2448.1118
1116,13.1,0,0.075245304,4,77.1354,3,2009,1,2,2,985.141
246,10.65,0,0.023951515,6,56.0272,1,1987,0,2,1,504.24448
1467,9.0,0,0.069828759,8,263.6884,3,2009,1,2,2,2986.1565
535,8.985,0,0.183403018,6,100.47,8,1997,3,0,1,1516.195
202,12.695633368756642,0,0.091011438,6,77.0986,4,1985,3,0,0,394.77606
593,12.695633368756642,1,0.062868628,5,228.6668,5,1985,1,2,3,5173.4546
1057,14.5,0,0.064321473,3,151.7682,3,2009,1,2,2,2701.2444
577,19.25,1,0.027080602,10,197.611,8,1997,3,0,1,2159.6482
1121,6.785,1,0.023010532,13,209.1928,9,1999,1,0,1,3755.8047
515,16.7,1,0.038520943,13,144.6102,6,2004,3,1,1,3400.8823
836,6.46,1,0.049262588,6,147.6102,7,2002,2,1,1,2462.1409
403,17.35,1,0.146272238,12,151.505,6,2004,3,1,1,3455.1526
877,12.695633368756642,1,0.023042273,13,42.6428,5,1985,1,2,3,1389.2719
542,9.195,1,0.122281599,6,99.4016,6,2004,3,1,1,1520.0758
325,20.1,1,0.054677324,5,151.7366,3,2009,1,2,2,3223.18
1400,16.35,0,0.017089325,9,95.841,2,2007,2,1,1,1619.3077
949,6.75,1,0.108238986,4,97.2752,8,1997,3,0,1,1473.165
1521,6.36,0,0.005987891,9,163.6526,9,1999,1,0,1,2904.1223
510,8.895,1,0.039033732,0,207.8296,6,2004,3,1,1,3795.592
1254,12.695633368756642,0,0.055806016,9,117.4492,5,1985,1,2,3,2636.1868
740,12.695633368756642,0,0.062307997,1,217.4166,4,1985,3,0,0,451.11557
1114,18.2,1,0.0,0,241.4196,1,1987,0,2,1,5469.963
672,5.88,0,0.086808977,5,152.7998,3,2009,1,2,2,2483.6086
1046,9.195,1,0.051607098,0,77.8644,6,2004,3,1,1,1143.2236
1532,8.43,0,0.177546973,9,171.9422,1,1987,0,2,1,2110.1526
585,12.85,0,0.281955554,5,46.006,0,1998,2,2,0,113.919815
847,10.8,0,0.029061192,13,240.0222,3,2009,1,2,2,3426.2832
532,7.145,0,0.017786864,5,161.0578,8,1997,3,0,1,2252.9324
49,14.8,0,0.04513213,14,77.167,2,2007,2,1,1,1311.8877
761,18.7,1,0.070632902,5,231.201,1,1987,0,2,1,4132.03
1004,6.61,1,0.029175827,13,186.5898,2,2007,2,1,1,3534.0217
576,20.0,1,0.10429446,3,105.5622,7,2002,2,1,1,2057.0156
406,9.285,1,0.049239282,5,244.1144,1,1987,0,2,1,3984.2478
156,7.52,0,0.055117075,6,128.7994,6,2004,3,1,1,2113.004
1093,12.695633368756642,1,0.069961219,13,66.4484,5,1985,1,2,3,1580.5575
1288,8.85,0,0.016044864,9,103.1964,9,1999,1,0,1,1643.296
59,14.15,0,0.042145893,4,51.7982,1,1987,0,2,1,881.7547
1310,6.675,0,0.021700021,9,35.5874,9,1999,1,0,1,1093.8522
506,7.26,0,0.014423523,10,118.015,8,1997,3,0,1,2022.5697
319,18.2,0,0.049319685,6,150.0734,8,1997,3,0,1,2618.5295
762,12.695633368756642,0,0.081387725,6,49.6692,4,1985,3,0,0,224.38931
944,15.85,0,0.057429676,13,53.2956,7,2002,2,1,1,608.5792
365,5.19,0,0.042794507,5,195.011,3,2009,1,2,2,3470.148
1139,9.3,0,0.042966544,6,87.7172,8,1997,3,0,1,1259.1176
629,12.695633368756642,0,0.044984953,5,179.866,5,1985,1,2,3,5322.163
488,12.5,1,0.062440359,0,197.9426,9,1999,1,0,1,2925.3171
864,12.35,0,0.099960144,6,115.2518,7,2002,2,1,1,1659.5966
298,13.3,0,0.021316704,0,117.7124,7,2002,2,1,1,1906.8406
1065,12.6,0,0.048782082,1,60.5194,8,1997,3,0,1,1493.1204
672,5.88,0,0.086591206,5,154.4998,9,1999,1,0,1,1951.1809
1441,15.75,0,0.135282803,9,97.87,9,1999,1,0,1,1712.6276
1450,17.7,0,0.01261332,9,166.5474,2,2007,2,1,1,3427.5034
1471,8.6,0,0.069557245,9,91.5146,7,2002,2,1,1,1660.273
72,20.7,0,0.1551444,4,75.867,0,1998,2,2,0,202.83658
239,12.695633368756642,1,0.026174636,6,103.7332,5,1985,1,2,3,2748.5955
913,13.65,0,0.082381676,6,150.805,0,1998,2,2,0,505.09546
238,19.0,1,0.0,6,225.272,6,2004,3,1,1,3771.7505
923,10.5,0,0.041629595,6,37.3164,2,2007,2,1,1,461.85632
888,9.3,0,0.111199491,1,64.0826,6,2004,3,1,1,1161.7069
1151,13.15,0,0.043941955,13,182.295,3,2009,1,2,2,3382.8523
1103,20.75,0,0.0,13,105.9622,8,1997,3,0,1,2000.3982
22,18.75,0,0.0,4,99.3042,8,1997,3,0,1,1090.7123
446,12.695633368756642,0,0.133171307,6,97.641,4,1985,3,0,0,404.02414
881,20.35,0,0.089452302,4,262.7594,6,2004,3,1,1,6055.902
790,5.785,1,0.053847216,6,86.8856,8,1997,3,0,1,1248.2771
731,15.85,0,0.069382034,1,219.6166,3,2009,1,2,2,2060.0068
314,7.76,0,0.059687962,13,99.47,2,2007,2,1,1,1654.5903
631,15.6,0,0.08789759,13,218.3798,7,2002,2,1,1,3593.2422
1215,16.85,1,0.160104378,5,195.7478,9,1999,1,0,1,3078.386
1467,9.0,0,0.116404843,8,264.6884,0,1998,2,2,0,-230.75356
1379,12.695633368756642,0,0.145045421,9,60.0194,4,1985,3,0,0,464.75616
731,15.85,0,0.069207981,1,219.5166,9,1999,1,0,1,3309.1907
1277,15.0,0,0.045162424,8,141.3838,2,2007,2,1,1,2159.4468
122,16.6,0,0.135733218,7,172.7422,8,1997,3,0,1,2199.0256
1406,12.695633368756642,0,0.059202419,11,239.3538,5,1985,1,2,3,6545.35
566,9.6,0,0.051424565,13,258.162,1,1987,0,2,1,3619.863
812,5.405,1,0.053621283,3,198.7742,8,1997,3,0,1,3567.6406
1251,20.75,0,0.025181597,8,150.2734,7,2002,2,1,1,1096.2504
1433,17.75,0,0.03067961,11,178.066,2,2007,2,1,1,3122.2822
821,12.6,1,0.052782711,0,170.3764,0,1998,2,2,0,178.32236
767,19.7,1,0.16056791,3,256.4014,1,1987,0,2,1,3402.7961
619,6.425,0,0.063175326,2,131.2626,8,1997,3,0,1,1948.3445
780,7.35,1,0.014446383,6,242.9512,2,2007,2,1,1,4140.4873
572,12.695633368756642,0,0.227609738,6,186.0898,4,1985,3,0,0,497.09167
1515,17.6,0,0.026256897,9,182.6976,0,1998,2,2,0,452.954
720,12.695633368756642,1,0.044764726,6,118.8808,5,1985,1,2,3,3315.042
993,15.6,1,0.035578149,13,112.6518,7,2002,2,1,1,2149.0938
475,12.695633368756642,1,0.237725726,5,54.964,4,1985,3,0,0,370.2195
594,15.7,1,0.122466933,6,113.0544,8,1997,3,0,1,2015.0249
147,7.55,1,0.030944625,6,123.5072,8,1997,3,0,1,2147.0508
153,16.1,0,0.065315421,4,147.176,7,2002,2,1,1,2155.6804
1044,12.695633368756642,0,0.012546822,13,139.918,5,1985,1,2,3,4181.2793
1410,9.06,0,0.009774419,11,212.856,6,2004,3,1,1,2776.5837
1431,16.6,0,0.016210706,8,105.8596,8,1997,3,0,1,1481.9728
1202,10.5,1,0.026478367,0,141.9128,3,2009,1,2,2,1247.2024
670,6.615,1,0.092492086,3,251.0408,2,2007,2,1,1,3477.4268
694,16.75,1,0.008566545,10,74.9038,8,1997,3,0,1,1260.9436
957,12.0,0,0.075485441,0,122.3388,1,1987,0,2,1,1954.8961
185,17.2,1,0.056978251,6,224.4088,6,2004,3,1,1,4407.283
316,8.71,0,0.202948268,3,94.7778,0,1998,2,2,0,243.55606
96,20.25,0,0.036382541,4,221.0482,9,1999,1,0,1,3326.0508
1034,10.695,1,0.011423298,13,74.6038,6,2004,3,1,1,1597.1333
875,12.695633368756642,0,0.05360606,6,184.3292,5,1985,1,2,3,5799.4023
355,12.695633368756642,0,0.102972092,3,102.899,5,1985,1,2,3,2883.1443
1089,14.0,1,0.105740196,5,143.3812,2,2007,2,1,1,2155.123
1268,20.2,0,0.099912316,9,186.8898,8,1997,3,0,1,2942.3032
857,6.675,0,0.042158587,13,90.8462,2,2007,2,1,1,1537.2365
100,11.65,0,0.01936859,7,40.0164,6,2004,3,1,1,443.7246
1285,19.7,0,0.027001133,9,98.9726,2,2007,2,1,1,1795.9343
323,13.65,1,0.031623019,3,97.87,2,2007,2,1,1,1705.5454
251,7.905,0,0.055210913,5,108.0254,3,2009,1,2,2,1218.5343
971,19.25,1,0.058512492,5,84.2908,3,2009,1,2,2,746.90137
1284,8.93,0,0.013176896,9,55.9614,6,2004,3,1,1,962.07
973,11.8,1,0.076720455,13,35.8558,8,1997,3,0,1,541.00397
1055,12.695633368756642,0,0.04779447,1,217.3166,5,1985,1,2,3,6121.982
960,18.7,1,0.0,10,182.1292,7,2002,2,1,1,2365.0137
254,8.96,1,0.0,6,198.5768,0,1998,2,2,0,525.5493
1459,9.105,0,0.038474607,9,34.89,6,2004,3,1,1,0.6472854
75,10.8,0,0.058422401,7,75.238,6,2004,3,1,1,1271.7455
1384,6.095,0,0.0,11,142.5154,6,2004,3,1,1,2341.5625
900,17.0,0,0.055422895,4,222.3114,6,2004,3,1,1,3286.203
753,12.65,0,0.069424963,10,52.4324,8,1997,3,0,1,857.0001
806,13.65,1,0.013027225,6,116.7834,1,1987,0,2,1,2181.1995
1036,12.695633368756642,0,0.046051414,0,124.602,4,1985,3,0,0,409.61438
467,12.695633368756642,1,0.126255345,5,76.8354,5,1985,1,2,3,2380.0493
895,12.695633368756642,1,0.029353119,13,107.2622,5,1985,1,2,3,3110.7046
173,6.32,0,0.012743738,10,38.6822,7,2002,2,1,1,416.09662
257,15.5,0,0.055023254,0,108.2938,0,1998,2,2,0,139.09412
538,12.695633368756642,1,0.062225629,0,166.4184,5,1985,1,2,3,4199.3374
140,9.3,0,0.042291451,7,122.7388,8,1997,3,0,1,1955.5406
1340,20.1,0,0.034652619,9,119.9782,8,1997,3,0,1,1944.7137
1530,6.38,0,0.015224339,9,144.647,3,2009,1,2,2,2546.7805
124,15.35,0,0.0,14,196.3768,9,1999,1,0,1,2172.042
823,11.65,0,0.174402008,4,51.9298,7,2002,2,1,1,641.9446
348,5.925,1,0.096617312,4,44.1086,9,1999,1,0,1,133.82108
934,7.81,1,0.034182922,13,166.6158,2,2007,2,1,1,2310.576
817,18.7,0,0.037591645,6,112.6886,1,1987,0,2,1,1978.7483
338,5.26,1,0.06991841,0,162.9868,0,1998,2,2,0,-258.47748
588,12.695633368756642,0,0.063714498,13,90.2488,4,1985,3,0,0,59.652275
846,6.11,1,0.102835238,6,131.5968,1,1987,0,2,1,2398.4902
499,12.695633368756642,0,0.163505748,6,89.5146,4,1985,3,0,0,409.0442
346,14.15,0,0.063451474,15,126.5046,0,1998,2,2,0,132.9221
1029,7.97,1,0.066935112,10,89.4514,0,1998,2,2,0,-340.40237
1014,7.645,1,0.066809761,13,41.7112,9,1999,1,0,1,933.94226
260,16.0,1,0.06519584,4,78.3986,7,2002,2,1,1,1196.634
1520,19.0,0,0.017704532,8,210.8244,1,1987,0,2,1,3620.2798
1444,12.695633368756642,0,0.013301702,11,105.028,5,1985,1,2,3,2941.0637
1016,12.695633368756642,1,0.06057989,0,100.5384,5,1985,1,2,3,2479.98
349,10.395,1,0.03005585,4,88.1514,2,2007,2,1,1,1383.2788
402,12.695633368756642,1,0.125079268,6,176.9028,5,1985,1,2,3,4650.819
1020,12.695633368756642,1,0.082529103,5,34.1558,5,1985,1,2,3,625.33716
484,17.7,0,0.175359775,6,114.3834,2,2007,2,1,1,1951.4603
520,10.695,0,0.0,6,61.7536,9,1999,1,0,1,1049.2756
671,19.35,1,0.065787291,10,169.7816,3,2009,1,2,2,2710.02
1180,10.5,1,0.011043976,13,167.2842,2,2007,2,1,1,2855.0474
242,14.5,1,0.041241272,3,41.2454,6,2004,3,1,1,885.26996
185,17.2,1,0.057311381,6,224.8088,2,2007,2,1,1,4139.284
1242,12.8,1,0.132357566,4,181.9608,0,1998,2,2,0,1387.0029
52,17.25,0,0.037243966,14,165.2526,9,1999,1,0,1,2580.5845
724,20.75,1,0.06327325,2,153.1682,1,1987,0,2,1,2266.8958
1318,12.1,0,0.080257683,9,172.7106,2,2007,2,1,1,3097.9788
619,6.425,0,0.063303448,2,132.0626,7,2002,2,1,1,1227.727
1413,12.695633368756642,0,0.024531894,9,178.7686,5,1985,1,2,3,5604.81
1510,18.0,0,0.015437518,8,156.4604,1,1987,0,2,1,2648.964
642,12.695633368756642,0,0.025867549,5,148.1076,5,1985,1,2,3,3406.092
1310,6.675,0,0.021662238,9,34.9874,6,2004,3,1,1,762.199
914,15.15,1,0.0122633,13,131.4284,8,1997,3,0,1,2529.7883
1380,12.65,0,0.047228313,11,110.7202,6,2004,3,1,1,2471.1042
1066,8.315,1,0.0,0,146.9444,3,2009,1,2,2,1834.9706
734,12.695633368756642,0,0.146972598,10,256.333,4,1985,3,0,0,841.4436
559,7.09,0,0.007229947,0,48.3034,7,2002,2,1,1,644.848
1221,15.7,1,0.027611824,3,171.779,6,2004,3,1,1,3483.9036
1505,16.2,0,0.050418702,9,193.4162,9,1999,1,0,1,3962.5344
1105,5.44,1,0.017061949,0,178.437,8,1997,3,0,1,3145.5408
15,8.67,0,0.065382126,14,145.2128,1,1987,0,2,1,2381.0247
1476,10.8,0,0.041857932,8,189.6214,6,2004,3,1,1,3249.709
1392,8.39,0,0.120988121,9,164.7868,3,2009,1,2,2,2317.2148
263,17.0,0,0.135620265,6,170.8106,1,1987,0,2,1,2794.4949
97,12.695633368756642,0,0.07747657,7,171.408,4,1985,3,0,0,533.1355
1301,6.235,0,0.020239317,9,258.5962,7,2002,2,1,1,2664.7322
327,12.8,0,0.038404703,6,117.1492,0,1998,2,2,0,413.57654
56,8.895,0,0.105023222,4,40.6138,1,1987,0,2,1,1104.1984
1089,14.0,1,0.105308924,5,141.6812,9,1999,1,0,1,2301.6436
1420,16.2,0,0.175184487,8,184.9608,8,1997,3,0,1,2848.5854
329,17.6,1,0.053263687,15,44.606,9,1999,1,0,1,598.0569
779,19.7,0,0.041738399,5,108.6912,8,1997,3,0,1,1810.4756
881,20.35,0,0.089650666,4,259.8594,7,2002,2,1,1,3375.823
1212,7.84,1,0.256919126,3,48.035,0,1998,2,2,0,57.04952
871,7.285,0,0.050041563,4,156.3288,9,1999,1,0,1,2297.0637
240,9.8,1,0.073025471,13,119.0098,7,2002,2,1,1,1491.796
1167,18.35,1,0.0,5,185.0266,9,1999,1,0,1,3696.1943
514,20.7,1,0.100155997,6,125.7388,6,2004,3,1,1,1853.2239
1041,16.0,0,0.076841095,6,42.6086,6,2004,3,1,1,638.97894
1226,12.695633368756642,1,0.037948091,6,105.9964,5,1985,1,2,3,2674.0269
830,15.85,0,0.081787519,1,174.937,8,1997,3,0,1,1833.3896
662,14.1,0,0.113246012,0,52.7956,6,2004,3,1,1,715.39105
336,12.695633368756642,0,0.107368929,13,183.0634,5,1985,1,2,3,5846.9165
981,10.5,1,0.024970259,6,218.1508,1,1987,0,2,1,2837.0977
1082,9.395,0,0.099524363,13,107.328,3,2009,1,2,2,1720.7732
978,16.7,1,0.042618956,4,117.3782,8,1997,3,0,1,1759.8828
326,12.695633368756642,1,0.005503734,6,169.779,5,1985,1,2,3,5255.422
1504,20.25,0,0.148044603,8,105.9938,6,2004,3,1,1,2333.4639
204,8.02,0,0.0,13,151.7998,3,2009,1,2,2,2913.9138
720,10.195,1,0.044982556,6,116.1808,8,1997,3,0,1,1727.4384
156,12.695633368756642,0,0.054860542,6,129.7994,5,1985,1,2,3,3767.501
83,13.8,0,0.097258937,4,55.993,7,2002,2,1,1,1007.84644
459,9.42,1,0.044081944,5,60.1194,3,2009,1,2,2,975.9139
1242,12.8,1,0.079061378,4,182.8608,6,2004,3,1,1,3725.3972
1402,20.25,0,0.014219927,9,147.4418,6,2004,3,1,1,3233.5376
228,13.35,0,0.139336364,5,148.5392,1,1987,0,2,1,2494.8215
51,6.385,0,0.084312514,7,109.1596,2,2007,2,1,1,2307.8252
102,12.695633368756642,0,0.010712295,7,148.9392,5,1985,1,2,3,3660.229
811,6.195,1,0.109993108,0,122.3098,2,2007,2,1,1,1917.8372
937,12.3,0,0.111904005,0,33.9874,2,2007,2,1,1,728.85187
55,10.5,0,0.019127291,14,185.424,3,2009,1,2,2,4430.5366
91,18.35,0,0.041668881,7,190.4872,8,1997,3,0,1,3026.8137
394,11.0,1,0.08783053,5,158.263,6,2004,3,1,1,2558.357
1351,5.03,0,0.008681751,9,121.1756,3,2009,1,2,2,2075.5894
1000,7.56,0,0.064131575,5,154.563,2,2007,2,1,1,2062.9792
1061,18.0,1,0.1432701,6,88.0514,3,2009,1,2,2,1171.3542
1378,7.93,0,0.071280135,8,44.8086,7,2002,2,1,1,727.0278
159,7.435,0,0.084623634,15,168.6158,7,2002,2,1,1,3135.078
1257,16.75,0,0.032719454,8,194.2162,3,2009,1,2,2,1978.7013
377,11.8,1,0.026353021,3,41.6138,6,2004,3,1,1,609.56726
459,9.42,1,0.043903102,5,62.1194,8,1997,3,0,1,1172.0221
1200,12.695633368756642,0,0.069892283,13,226.3694,4,1985,3,0,0,698.2954
1215,16.85,1,0.160180036,5,195.5478,7,2002,2,1,1,3367.383
1379,13.0,0,0.083310458,9,61.7194,2,2007,2,1,1,1209.1162
159,7.435,0,0.084796386,15,166.7158,3,2009,1,2,2,1721.3735
1348,6.635,0,0.027064283,9,176.3396,6,2004,3,1,1,2578.9116
486,12.695633368756642,1,0.084723678,13,230.6668,5,1985,1,2,3,6668.6406
422,13.3,1,0.071452562,6,61.0536,8,1997,3,0,1,1198.9789
887,19.35,1,0.076759076,13,115.6518,8,1997,3,0,1,1656.5966
8,5.92,1,0.019196373,14,50.3692,6,2004,3,1,1,923.2063
769,6.4,0,0.08473758,5,39.3796,6,2004,3,1,1,631.5357
541,7.36,0,0.052302143,5,57.9588,6,2004,3,1,1,703.0704
950,11.65,1,0.010935766,10,110.0544,9,1999,1,0,1,1400.2526
1028,20.25,1,0.076591246,4,196.3794,2,2007,2,1,1,2521.2058
863,10.195,1,0.14689096,5,141.2838,9,1999,1,0,1,2272.6184
1090,20.1,1,0.022516587,6,228.2036,3,2009,1,2,2,3285.3838
789,14.0,1,0.101142513,5,154.0656,0,1998,2,2,0,217.7173
1351,5.03,0,0.008695437,9,121.1756,2,2007,2,1,1,2316.7449
878,4.635,0,0.141463034,1,130.0994,3,2009,1,2,2,1866.1042
1230,12.695633368756642,1,0.115178912,0,187.824,4,1985,3,0,0,930.67426
351,17.25,1,0.159843921,6,62.2194,3,2009,1,2,2,956.6134
1064,12.695633368756642,0,0.0,13,175.037,5,1985,1,2,3,6324.255
1394,19.1,0,0.092104198,11,185.6608,7,2002,2,1,1,2976.562
1441,15.75,0,0.135346732,9,98.37,7,2002,2,1,1,1786.1278
1062,12.1,0,0.0,6,106.528,2,2007,2,1,1,1550.4341
991,19.35,1,0.058032403,6,236.5564,6,2004,3,1,1,3509.7344
838,7.31,0,0.044839188,13,108.257,0,1998,2,2,0,346.36838
626,6.135,1,0.132777749,0,150.7366,0,1998,2,2,0,320.5516
1533,8.485,0,0.058132207,8,102.899,8,1997,3,0,1,1849.7078
1500,14.35,0,0.017035555,8,112.5228,6,2004,3,1,1,2001.5284
1015,9.1,1,0.082000475,1,173.9054,3,2009,1,2,2,2911.4753
1524,13.5,0,0.054979611,8,36.9874,6,2004,3,1,1,606.7892
1042,8.365,1,0.040006739,6,188.6188,3,2009,1,2,2,2858.1125
1081,18.35,1,0.094443441,6,84.3882,9,1999,1,0,1,1056.8379
1487,12.695633368756642,0,0.055569647,9,143.0496,5,1985,1,2,3,3097.9084
1278,7.39,0,0.0,9,251.5066,6,2004,3,1,1,4338.5527
1070,12.35,1,0.038468382,6,110.957,1,1987,0,2,1,1722.7415
666,11.5,0,0.072867754,6,191.653,6,2004,3,1,1,3490.6992
495,11.85,1,0.055831398,0,50.5666,7,2002,2,1,1,829.2982
879,20.85,1,0.062576446,0,89.9514,2,2007,2,1,1,1431.9768
383,7.07,0,0.0,13,115.1834,9,1999,1,0,1,1908.349
54,8.88,0,0.087272074,7,151.9682,2,2007,2,1,1,1667.0173
399,9.0,1,0.050706432,3,150.9024,3,2009,1,2,2,3409.4265
1528,20.25,0,0.025993608,9,179.3976,9,1999,1,0,1,3302.5652
703,5.765,0,0.0,5,122.1098,3,2009,1,2,2,1152.099
20,13.85,0,0.030789262,14,142.5154,6,2004,3,1,1,2135.879
485,16.5,0,0.028463,13,89.9146,9,1999,1,0,1,1465.928
667,17.5,0,0.015560368,6,185.6266,8,1997,3,0,1,3459.875
825,5.845,1,0.105230981,5,213.0218,7,2002,2,1,1,3377.9294
370,6.825,1,0.046634759,3,153.5998,8,1997,3,0,1,2206.4143
1399,15.2,0,0.012165821,8,48.9034,3,2009,1,2,2,334.47937
326,11.35,1,0.005541732,6,168.679,7,2002,2,1,1,2879.0308
178,13.6,0,0.117635456,13,192.5136,8,1997,3,0,1,3039.4028
980,19.2,1,0.094108819,5,188.1214,7,2002,2,1,1,2692.6296
802,14.3,1,0.034481025,0,99.4726,7,2002,2,1,1,1600.2703
1036,18.7,0,0.0,0,128.102,1,1987,0,2,1,2905.5984
823,11.65,0,0.174758034,4,52.7298,3,2009,1,2,2,545.151
740,6.71,0,0.035788153,1,216.7166,2,2007,2,1,1,4223.588
762,8.185,0,0.046445455,6,51.0692,1,1987,0,2,1,589.5398
567,7.445,0,0.062988626,0,76.1354,0,1998,2,2,0,178.9806
850,11.65,0,0.131504228,0,152.5024,8,1997,3,0,1,1909.7671
1527,13.65,0,0.077354192,8,57.293,9,1999,1,0,1,1403.552
625,14.0,1,0.042128684,13,53.264,3,2009,1,2,2,846.5316
88,6.135,0,0.114936679,14,162.7236,1,1987,0,2,1,2532.0945
1235,11.0,1,0.057174261,6,244.3512,7,2002,2,1,1,3928.934
1009,17.6,0,0.058080284,10,154.5314,6,2004,3,1,1,2801.0798
1113,12.695633368756642,1,0.106235129,0,181.7634,5,1985,1,2,3,5179.964
1257,12.695633368756642,0,0.032428906,8,193.9162,5,1985,1,2,3,6025.3867
